"code" "name" "market" "control_date" "control_status" "main_cost_value"
"600113" "浙江东日" "600113.sh" "2016-01-14" "微弱控盘" 14.5
"600114" "东睦股份" "600114.sh" "2016-01-14" "微弱控盘" 15.61
"600115" "东方航空" "600115.sh" "2016-01-14" "微弱控盘" 8.41
"600116" "" "600116.sh" NA "" NA
"600117" "西宁特钢" "600117.sh" "2016-01-14" "微弱控盘" 6.4
"600118" "中国卫星" "600118.sh" "2016-01-14" "微弱控盘" 44.54
"600119" "" "600119.sh" NA "" NA
"600120" "浙江东方" "600120.sh" "2015-10-09" "微弱控盘" 25.42
"600121" "郑州煤电" "600121.sh" "2016-01-14" "微弱控盘" 6.83
"600122" "" "600122.sh" NA "" NA
"600123" "兰花科创" "600123.sh" "2016-01-14" "轻度控盘" 8.59
"600125" "铁龙物流" "600125.sh" "2016-01-14" "微弱控盘" 9.67
"600126" "杭钢股份" "600126.sh" "2016-01-14" "微弱控盘" 7.99
"600127" "金健米业" "600127.sh" "2016-01-14" "微弱控盘" 7.07
"600128" "弘业股份" "600128.sh" "2016-01-14" "微弱控盘" 14.82
"600129" "" "600129.sh" NA "" NA
"600130" "波导股份" "600130.sh" "2016-01-14" "微弱控盘" 10.09
"600131" "岷江水电" "600131.sh" "2016-01-14" "微弱控盘" 9.47
"600132" "重庆啤酒" "600132.sh" "2016-01-14" "微弱控盘" 16.47
"600133" "东湖高新" "600133.sh" "2016-01-14" "微弱控盘" 11.69
"600135" "乐凯胶片" "600135.sh" "2016-01-14" "微弱控盘" 18.22
"600136" "道博股份" "600136.sh" "2016-01-14" "微弱控盘" 54.93
"600137" "浪莎股份" "600137.sh" "2016-01-14" "微弱控盘" 36.1
"600138" "中青旅" "600138.sh" "2016-01-14" "微弱控盘" 21.73
"600139" "西部资源" "600139.sh" "2016-01-14" "微弱控盘" 16.3
"600141" "兴发集团" "600141.sh" "2016-01-14" "微弱控盘" 14.16
"600143" "金发科技" "600143.sh" "2016-01-14" "微弱控盘" 8.83
"600146" "商赢环球" "600146.sh" "2016-01-14" "微弱控盘" 30.38
"600148" "长春一东" "600148.sh" "2016-01-14" "微弱控盘" 27.27
"600149" "廊坊发展" "600149.sh" "2016-01-14" "微弱控盘" 15.55
"600150" "中国船舶" "600150.sh" "2016-01-14" "微弱控盘" 38.87
"600151" "" "600151.sh" NA "" NA
"600152" "" "600152.sh" NA "" NA
"600153" "" "600153.sh" NA "" NA
"600155" "" "600155.sh" NA "" NA
"600156" "华升股份" "600156.sh" "2016-01-14" "中度控盘" 12.14
"600157" "永泰能源" "600157.sh" "2016-01-14" "微弱控盘" 5.2
"600158" "中体产业" "600158.sh" "2016-01-14" "微弱控盘" 22.52
"600159" "大龙地产" "600159.sh" "2016-01-14" "微弱控盘" 6.38
"600160" "巨化股份" "600160.sh" "2016-01-14" "轻度控盘" 16.99
"600161" "天坛生物" "600161.sh" "2016-01-14" "微弱控盘" 31.23
"600162" "香江控股" "600162.sh" "2016-01-14" "微弱控盘" 8.65
"600163" "" "600163.sh" NA "" NA
"600165" "" "600165.sh" NA "" NA
"600166" "福田汽车" "600166.sh" "2016-01-14" "微弱控盘" 6.71
"600167" "联美控股" "600167.sh" "2016-01-14" "微弱控盘" 19.23
"600168" "武汉控股" "600168.sh" "2015-09-30" "微弱控盘" 11.16
"600169" "太原重工" "600169.sh" "2016-01-14" "微弱控盘" 6.06
"600170" "上海建工" "600170.sh" "2016-01-14" "微弱控盘" 9
"600171" "上海贝岭" "600171.sh" "2016-01-14" "微弱控盘" 19.99
"600172" "黄河旋风" "600172.sh" "2016-01-14" "微弱控盘" 21.5
"600173" "卧龙地产" "600173.sh" "2016-01-14" "轻度控盘" 8.2
"600175" "美都能源" "600175.sh" "2016-01-14" "轻度控盘" 6.75
"600176" "中国巨石" "600176.sh" "2016-01-14" "微弱控盘" 24.5
"600177" "雅戈尔" "600177.sh" "2016-01-14" "微弱控盘" 15.62
"600179" "黑化股份" "600179.sh" "2016-01-14" "微弱控盘" 16
"600180" "瑞茂通" "600180.sh" "2016-01-14" "微弱控盘" 26.2
"600183" "生益科技" "600183.sh" "2016-01-14" "微弱控盘" 9.08
"600184" "光电股份" "600184.sh" "2016-01-14" "微弱控盘" 28.14
"600185" "格力地产" "600185.sh" "2016-01-14" "微弱控盘" 20.74
"600186" "莲花健康" "600186.sh" "2016-01-14" "微弱控盘" 7.75
"600187" "" "600187.sh" NA "" NA
"600188" "兖州煤业" "600188.sh" "2016-01-14" "微弱控盘" 12.27
"600189" "吉林森工" "600189.sh" "2016-01-14" "微弱控盘" 13.25
"600190" "锦州港" "600190.sh" "2016-01-14" "微弱控盘" 6.25
"600191" "华资实业" "600191.sh" "2016-01-14" "微弱控盘" 19.23
"600192" "" "600192.sh" NA "" NA
"600193" "" "600193.sh" NA "" NA
"600195" "中牧股份" "600195.sh" "2016-01-14" "微弱控盘" 22.88
"600196" "复星医药" "600196.sh" "2016-01-14" "微弱控盘" 25.42
"600197" "伊力特" "600197.sh" "2016-01-14" "微弱控盘" 13.84
"600198" "" "600198.sh" NA "" NA
"600199" "金种子酒" "600199.sh" "2016-01-14" "微弱控盘" 9.59
"600200" "江苏吴中" "600200.sh" "2015-11-25" "强烈控盘" 23.27
"600201" "生物股份" "600201.sh" "2016-01-14" "微弱控盘" 31.41
"600202" "哈空调" "600202.sh" "2016-01-14" "轻度控盘" 12.34
"600203" "福日电子" "600203.sh" "2016-01-14" "微弱控盘" 13.07
"600206" "有研新材" "600206.sh" "2016-01-14" "微弱控盘" 14.61
"600207" "安彩高科" "600207.sh" "2016-01-14" "微弱控盘" 13.66
"600208" "新湖中宝" "600208.sh" "2016-01-14" "微弱控盘" 6.17
"600209" "罗顿发展" "600209.sh" "2016-01-07" "中度控盘" 13.33
"600210" "紫江企业" "600210.sh" "2016-01-14" "微弱控盘" 7.63
"600211" "西藏药业" "600211.sh" "2016-01-14" "微弱控盘" 40.91
"600212" "江泉实业" "600212.sh" "2016-01-14" "微弱控盘" 10.88
"600213" "亚星客车" "600213.sh" "2016-01-14" "微弱控盘" 13.03
"600215" "长春经开" "600215.sh" "2016-01-14" "微弱控盘" 9.83
"600216" "浙江医药" "600216.sh" "2016-01-14" "微弱控盘" 11.14
"600217" "*ST秦岭" "600217.sh" "2016-01-14" "微弱控盘" 9.02
"600218" "全柴动力" "600218.sh" "2016-01-14" "微弱控盘" 12.65
"600219" "" "600219.sh" NA "" NA
"600220" "江苏阳光" "600220.sh" "2016-01-14" "微弱控盘" 5.89
"600221" "" "600221.sh" NA "" NA
"600222" "太龙药业" "600222.sh" "2016-01-14" "微弱控盘" 8.56
"600223" "" "600223.sh" NA "" NA
"600225" "天津松江" "600225.sh" "2016-01-14" "微弱控盘" 7.42
"600226" "升华拜克" "600226.sh" "2016-01-14" "微弱控盘" 9.97
"600227" "赤天化" "600227.sh" "2015-10-09" "微弱控盘" 6.26
"600229" "城市传媒" "600229.sh" "2016-01-14" "微弱控盘" 17.67
"600230" "沧州大化" "600230.sh" "2016-01-14" "微弱控盘" 12.69
"600231" "凌钢股份" "600231.sh" "2016-01-14" "轻度控盘" 5.87
"600232" "金鹰股份" "600232.sh" "2016-01-14" "微弱控盘" 10.98
"600233" "大杨创世" "600233.sh" "2015-12-31" "强烈控盘" 20.41
"600234" "山水文化" "600234.sh" "2015-12-30" "强烈控盘" 20.4
"600235" "民丰特纸" "600235.sh" "2016-01-14" "微弱控盘" 11.46
"600236" "桂冠电力" "600236.sh" "2016-01-14" "微弱控盘" 7.95
"600237" "" "600237.sh" NA "" NA
"600238" "海南椰岛" "600238.sh" "2016-01-14" "微弱控盘" 15.63
"600239" "云南城投" "600239.sh" "2016-01-14" "微弱控盘" 7.03
"600240" "华业资本" "600240.sh" "2016-01-14" "微弱控盘" 14.2
"600241" "时代万恒" "600241.sh" "2016-01-14" "微弱控盘" 13.29
"600242" "*ST中昌" "600242.sh" "2016-01-14" "中度控盘" 13.62
"600243" "青海华鼎" "600243.sh" "2016-01-14" "微弱控盘" 12.65
"600246" "万通地产" "600246.sh" "2016-01-14" "轻度控盘" 6
"600248" "延长化建" "600248.sh" "2016-01-14" "微弱控盘" 10.74
"600249" "两面针" "600249.sh" "2016-01-14" "微弱控盘" 8.42
"600250" "南纺股份" "600250.sh" "2016-01-14" "微弱控盘" 14.13
"600251" "冠农股份" "600251.sh" "2016-01-14" "微弱控盘" 11.28
"600252" "中恒集团" "600252.sh" "2016-01-14" "微弱控盘" 7.25
"600255" "鑫科材料" "600255.sh" "2016-01-14" "微弱控盘" 5.62
"600256" "广汇能源" "600256.sh" "2016-01-14" "微弱控盘" 7.69
"600257" "大湖股份" "600257.sh" "2016-01-14" "微弱控盘" 13.09
"600258" "首旅酒店" "600258.sh" "2016-01-14" "中度控盘" 22.05
"600259" "" "600259.sh" NA "" NA
"600260" "凯乐科技" "600260.sh" "2016-01-14" "微弱控盘" 14.04
"600261" "阳光照明" "600261.sh" "2016-01-14" "轻度控盘" 8.11
"600262" "北方股份" "600262.sh" "2016-01-14" "微弱控盘" 39.15
"600266" "北京城建" "600266.sh" "2016-01-14" "微弱控盘" 14.97
"600267" "海正药业" "600267.sh" "2016-01-14" "微弱控盘" 14.9
"600268" "国电南自" "600268.sh" "2016-01-14" "微弱控盘" 9.8
"600269" "赣粤高速" "600269.sh" "2016-01-14" "微弱控盘" 5.76
"600270" "外运发展" "600270.sh" "2016-01-14" "微弱控盘" 26.16
"600271" "航天信息" "600271.sh" "2015-10-09" "微弱控盘" 56.69
"600272" "开开实业" "600272.sh" "2016-01-14" "微弱控盘" 17.8
"600273" "嘉化能源" "600273.sh" "2016-01-14" "微弱控盘" 10.17
"600275" "" "600275.sh" NA "" NA
"600276" "恒瑞医药" "600276.sh" "2016-01-14" "微弱控盘" 41.91
"600277" "亿利洁能" "600277.sh" "2016-01-14" "微弱控盘" 9.8
"600278" "东方创业" "600278.sh" "2016-01-14" "微弱控盘" 17.43
"600279" "重庆港九" "600279.sh" "2016-01-14" "微弱控盘" 14.11
"600280" "" "600280.sh" NA "" NA
"600281" "太化股份" "600281.sh" "2016-01-14" "微弱控盘" 7.03
"600283" "钱江水利" "600283.sh" "2016-01-14" "微弱控盘" 18.44
"600284" "浦东建设" "600284.sh" "2016-01-14" "微弱控盘" 13.8
"600285" "羚锐制药" "600285.sh" "2016-01-14" "微弱控盘" 12.25
"600287" "江苏舜天" "600287.sh" "2016-01-14" "微弱控盘" 11.63
"600288" "大恒科技" "600288.sh" "2016-01-14" "微弱控盘" 16.14
"600289" "亿阳信通" "600289.sh" "2016-01-14" "微弱控盘" 17.47
"600290" "华仪电气" "600290.sh" "2016-01-11" "微弱控盘" 14.17
"600291" "西水股份" "600291.sh" "2016-01-14" "微弱控盘" 28.42
"600292" "中电远达" "600292.sh" "2016-01-14" "微弱控盘" 21.22
"600293" "三峡新材" "600293.sh" "2016-01-14" "微弱控盘" 12.68
"600295" "鄂尔多斯" "600295.sh" "2016-01-14" "微弱控盘" 9.42
"600297" "广汇汽车" "600297.sh" "2016-01-14" "微弱控盘" 13.06
"600298" "安琪酵母" "600298.sh" "2016-01-14" "中度控盘" 30.53
"600300" "维维股份" "600300.sh" "2016-01-14" "微弱控盘" 6.76
"600302" "标准股份" "600302.sh" "2016-01-14" "微弱控盘" 9.33
"600303" "曙光股份" "600303.sh" "2016-01-14" "微弱控盘" 12.96
"600305" "恒顺醋业" "600305.sh" "2016-01-14" "微弱控盘" 23.4
"600307" "酒钢宏兴" "600307.sh" "2016-01-14" "微弱控盘" 4.3
"600308" "华泰股份" "600308.sh" "2016-01-14" "微弱控盘" 5.61
"600309" "" "600309.sh" NA "" NA
"600310" "桂东电力" "600310.sh" "2016-01-14" "微弱控盘" 10.02
"600311" "ST荣华" "600311.sh" "2016-01-14" "微弱控盘" 6.61
"600312" "平高电气" "600312.sh" "2016-01-14" "微弱控盘" 20.11
"600313" "农发种业" "600313.sh" "2016-01-14" "微弱控盘" 14.75
"600315" "上海家化" "600315.sh" "2016-01-14" "微弱控盘" 39.81
"600316" "" "600316.sh" NA "" NA
"600317" "营口港" "600317.sh" "2016-01-14" "微弱控盘" 5.52
"600318" "巢东股份" "600318.sh" "2016-01-14" "微弱控盘" 29.9
"600319" "亚星化学" "600319.sh" "2016-01-14" "微弱控盘" 9.38
"600320" "振华重工" "600320.sh" "2016-01-14" "微弱控盘" 7.34
"600321" "国栋建设" "600321.sh" "2016-01-14" "微弱控盘" 5.11
"600322" "天房发展" "600322.sh" "2016-01-14" "微弱控盘" 5.34
"600323" "瀚蓝环境" "600323.sh" "2016-01-14" "微弱控盘" 15.4
"600325" "华发股份" "600325.sh" "2016-01-14" "微弱控盘" 15.26
"600326" "" "600326.sh" NA "" NA
"600327" "大东方" "600327.sh" "2016-01-14" "微弱控盘" 9.58
"600328" "兰太实业" "600328.sh" "2016-01-14" "微弱控盘" 13.92
"600329" "中新药业" "600329.sh" "2016-01-14" "微弱控盘" 20.43
"600330" "" "600330.sh" NA "" NA
"600331" "宏达股份" "600331.sh" "2016-01-14" "微弱控盘" 7.26
"600332" "白云山" "600332.sh" "2016-01-14" "微弱控盘" 30.46
"600333" "长春燃气" "600333.sh" "2016-01-14" "微弱控盘" 8.04
"600335" "国机汽车" "600335.sh" "2016-01-14" "微弱控盘" 19.17
"600336" "澳柯玛" "600336.sh" "2016-01-14" "微弱控盘" 7.85
"600337" "美克家居" "600337.sh" "2016-01-14" "微弱控盘" 15.53
"600338" "西藏珠峰" "600338.sh" "2016-01-14" "微弱控盘" 19.86
"600339" "天利高新" "600339.sh" "2016-01-14" "微弱控盘" 7.63
"600340" "华夏幸福" "600340.sh" "2016-01-14" "微弱控盘" 26.77
"600343" "航天动力" "600343.sh" "2016-01-14" "微弱控盘" 26.07
"600345" "长江通信" "600345.sh" "2016-01-14" "微弱控盘" 22.03
"600346" "大橡塑" "600346.sh" "2016-01-14" "中度控盘" 11.55
"600348" "阳泉煤业" "600348.sh" "2016-01-14" "中度控盘" 7.21
"600350" "山东高速" "600350.sh" "2016-01-14" "微弱控盘" 6.76
"600351" "" "600351.sh" NA "" NA
"600352" "浙江龙盛" "600352.sh" "2016-01-14" "微弱控盘" 11.92
"600353" "旭光股份" "600353.sh" "2016-01-14" "微弱控盘" 9.74
"600354" "" "600354.sh" NA "" NA
"600355" "精伦电子" "600355.sh" "2016-01-14" "微弱控盘" 7.76
"600356" "恒丰纸业" "600356.sh" "2016-01-14" "微弱控盘" 11.56
"600358" "国旅联合" "600358.sh" "2016-01-14" "微弱控盘" 15.66
"600359" "" "600359.sh" NA "" NA
"600360" "" "600360.sh" NA "" NA
"600361" "华联综超" "600361.sh" "2016-01-14" "微弱控盘" 7.82
"600362" "江西铜业" "600362.sh" "2016-01-14" "微弱控盘" 16.1
"600363" "联创光电" "600363.sh" "2016-01-14" "微弱控盘" 18.78
"600365" "通葡股份" "600365.sh" "2016-01-14" "微弱控盘" 13.89
"600367" "红星发展" "600367.sh" "2016-01-14" "微弱控盘" 11.47
"600368" "五洲交通" "600368.sh" "2016-01-14" "微弱控盘" 6.65
"600369" "西南证券" "600369.sh" "2016-01-14" "微弱控盘" 9.67
"600370" "三房巷" "600370.sh" "2016-01-14" "微弱控盘" 14.21
"600371" "万向德农" "600371.sh" "2016-01-14" "微弱控盘" 19.27
"600372" "中航电子" "600372.sh" "2016-01-14" "微弱控盘" 27.47
"600373" "中文传媒" "600373.sh" "2016-01-14" "微弱控盘" 24.74
"600375" "华菱星马" "600375.sh" "2015-11-17" "中度控盘" 7.6
"600376" "首开股份" "600376.sh" "2016-01-14" "微弱控盘" 12.59
"600377" "宁沪高速" "600377.sh" "2016-01-14" "微弱控盘" 7.39
"600378" "天科股份" "600378.sh" "2016-01-14" "轻度控盘" 19.1
"600379" "宝光股份" "600379.sh" "2015-11-23" "强烈控盘" 17.04
"600380" "健康元" "600380.sh" "2016-01-14" "微弱控盘" 14.26
"600382" "广东明珠" "600382.sh" "2016-01-14" "微弱控盘" 14.68
"600383" "金地集团" "600383.sh" "2016-01-14" "轻度控盘" 12.82
"600386" "北巴传媒" "600386.sh" "2016-01-14" "微弱控盘" 16.01
"600387" "海越股份" "600387.sh" "2016-01-14" "微弱控盘" 16.39
"600388" "龙净环保" "600388.sh" "2016-01-14" "微弱控盘" 17.54
"600389" "江山股份" "600389.sh" "2015-12-25" "轻度控盘" 26.33
"600390" "金瑞科技" "600390.sh" "2016-01-14" "微弱控盘" 14.5
"600391" "成发科技" "600391.sh" "2016-01-14" "微弱控盘" 48.71
"600392" "盛和资源" "600392.sh" "2016-01-14" "微弱控盘" 12.38
"600393" "东华实业" "600393.sh" "2016-01-14" "微弱控盘" 11.28
"600395" "盘江股份" "600395.sh" "2016-01-14" "强烈控盘" 8.57
"600396" "金山股份" "600396.sh" "2016-01-14" "微弱控盘" 7.48
"600397" "" "600397.sh" NA "" NA
"600398" "海澜之家" "600398.sh" "2016-01-14" "微弱控盘" 14.76
"600399" "抚顺特钢" "600399.sh" "2016-01-14" "微弱控盘" 9.68
"600400" "红豆股份" "600400.sh" "2016-01-14" "微弱控盘" 19.23
"600401" "*ST海润" "600401.sh" "2015-12-21" "中度控盘" 2.98
"600403" "大有能源" "600403.sh" "2016-01-14" "微弱控盘" 7.17
"600405" "动力源" "600405.sh" "2016-01-14" "微弱控盘" 15.6
"600406" "国电南瑞" "600406.sh" "2016-01-14" "微弱控盘" 16.46
"600408" "*ST安泰" "600408.sh" "2016-01-14" "微弱控盘" 4.43
"600409" "三友化工" "600409.sh" "2016-01-14" "微弱控盘" 8.1
"600410" "华胜天成" "600410.sh" "2016-01-14" "微弱控盘" 23.54
"600415" "小商品城" "600415.sh" "2016-01-14" "微弱控盘" 10.2
"600416" "湘电股份" "600416.sh" "2016-01-14" "微弱控盘" 18.12
"600418" "江淮汽车" "600418.sh" "2016-01-14" "微弱控盘" 14.56
"600419" "天润乳业" "600419.sh" "2016-01-14" "微弱控盘" 32.56
"600420" "现代制药" "600420.sh" "2015-10-20" "微弱控盘" 35.12
"600421" "仰帆控股" "600421.sh" "2016-01-14" "微弱控盘" 18.96
"600422" "昆药集团" "600422.sh" "2016-01-14" "微弱控盘" 35.26
"600423" "柳化股份" "600423.sh" "2016-01-14" "微弱控盘" 7.9
"600425" "青松建化" "600425.sh" "2016-01-14" "中度控盘" 6.04
"600426" "华鲁恒升" "600426.sh" "2016-01-14" "微弱控盘" 14.12
"600428" "中远航运" "600428.sh" "2016-01-14" "微弱控盘" 11.23
"600429" "三元股份" "600429.sh" "2015-09-18" "微弱控盘" 10.15
"600432" "吉恩镍业" "600432.sh" "2016-01-14" "微弱控盘" 13.23
"600433" "冠豪高新" "600433.sh" "2016-01-14" "微弱控盘" 11.35
"600435" "北方导航" "600435.sh" "2016-01-14" "微弱控盘" 31.67
"600436" "片仔癀" "600436.sh" "2016-01-14" "微弱控盘" 61.32
"600438" "通威股份" "600438.sh" "2016-01-14" "轻度控盘" 13.4
"600439" "瑞贝卡" "600439.sh" "2016-01-14" "微弱控盘" 6.82
"600444" "*ST国通" "600444.sh" "2016-01-14" "微弱控盘" 20.95
"600446" "金证股份" "600446.sh" "2015-12-31" "微弱控盘" 48.26
"600448" "" "600448.sh" NA "" NA
"600449" "宁夏建材" "600449.sh" "2016-01-14" "微弱控盘" 11.38
"600452" "涪陵电力" "600452.sh" "2015-12-29" "强烈控盘" 25.4
"600455" "博通股份" "600455.sh" "2015-10-22" "高度控盘" 45.72
"600456" "宝钛股份" "600456.sh" "2016-01-14" "微弱控盘" 20.39
"600458" "时代新材" "600458.sh" "2016-01-14" "微弱控盘" 18.57
"600459" "贵研铂业" "600459.sh" "2016-01-14" "微弱控盘" 20.12
"600460" "士兰微" "600460.sh" "2016-01-14" "微弱控盘" 7.96
"600461" "洪城水业" "600461.sh" "2016-01-14" "微弱控盘" 14.75
"600462" "石岘纸业" "600462.sh" "2015-05-19" "强烈控盘" 9.34
"600463" "" "600463.sh" NA "" NA
"600466" "蓝光发展" "600466.sh" "2016-01-14" "微弱控盘" 13.53
"600467" "好当家" "600467.sh" "2016-01-14" "微弱控盘" 8.53
"600468" "百利电气" "600468.sh" "2016-01-14" "轻度控盘" 17.33
"600469" "风神股份" "600469.sh" "2015-12-25" "中度控盘" 16.01
"600470" "六国化工" "600470.sh" "2016-01-14" "微弱控盘" 9.91
"600475" "华光股份" "600475.sh" "2016-01-14" "微弱控盘" 17.58
"600476" "湘邮科技" "600476.sh" "2016-01-14" "微弱控盘" 34.3
"600477" "杭萧钢构" "600477.sh" "2016-01-14" "微弱控盘" 11.4
"600478" "" "600478.sh" NA "" NA
"600479" "千金药业" "600479.sh" "2016-01-14" "微弱控盘" 17.84
"600480" "凌云股份" "600480.sh" "2016-01-14" "微弱控盘" 16.88
"600481" "双良节能" "600481.sh" "2016-01-14" "微弱控盘" 9.84
"600482" "风帆股份" "600482.sh" "2016-01-14" "微弱控盘" 40.45
"600483" "福能股份" "600483.sh" "2016-01-14" "微弱控盘" 16.54
"600485" "信威集团" "600485.sh" "2016-01-14" "轻度控盘" 25.74
"600486" "扬农化工" "600486.sh" "2016-01-14" "微弱控盘" 27.89
"600487" "亨通光电" "600487.sh" "2016-01-14" "微弱控盘" 13.73
"600488" "天药股份" "600488.sh" "2016-01-14" "微弱控盘" 7.27
"600489" "中金黄金" "600489.sh" "2016-01-14" "轻度控盘" 10.18
"600490" "鹏欣资源" "600490.sh" "2015-08-26" "微弱控盘" 10.07
"600491" "龙元建设" "600491.sh" "2016-01-14" "微弱控盘" 9.66
"600493" "凤竹纺织" "600493.sh" "2016-01-14" "微弱控盘" 15.37
"600495" "" "600495.sh" NA "" NA
"600496" "精工钢构" "600496.sh" "2016-01-14" "微弱控盘" 6.02
"600497" "驰宏锌锗" "600497.sh" "2016-01-14" "微弱控盘" 10.74
"600498" "烽火通信" "600498.sh" "2016-01-14" "微弱控盘" 26.77
"600499" "科达洁能" "600499.sh" "2016-01-14" "微弱控盘" 22.27
"600500" "中化国际" "600500.sh" "2016-01-13" "微弱控盘" 12.25
"600501" "航天晨光" "600501.sh" "2016-01-14" "微弱控盘" 24.86
"600502" "安徽水利" "600502.sh" "2015-10-19" "微弱控盘" 13.34
"600503" "华丽家族" "600503.sh" "2016-01-14" "微弱控盘" 12.5
"600505" "西昌电力" "600505.sh" "2016-01-14" "微弱控盘" 10.31
"600506" "" "600506.sh" NA "" NA
"600507" "方大特钢" "600507.sh" "2016-01-14" "微弱控盘" 6.96
"600508" "上海能源" "600508.sh" "2016-01-14" "微弱控盘" 10.61
"600509" "天富能源" "600509.sh" "2016-01-14" "微弱控盘" 9.9
"600510" "黑牡丹" "600510.sh" "2016-01-14" "微弱控盘" 11.29
"600511" "国药股份" "600511.sh" "2016-01-14" "微弱控盘" 35.17
"600512" "腾达建设" "600512.sh" "2016-01-14" "微弱控盘" 5.25
"600513" "联环药业" "600513.sh" "2016-01-14" "微弱控盘" 22.79
"600515" "" "600515.sh" NA "" NA
"600516" "方大炭素" "600516.sh" "2016-01-14" "微弱控盘" 12.17
"600517" "置信电气" "600517.sh" "2016-01-14" "微弱控盘" 12.97
"600518" "康美药业" "600518.sh" "2016-01-14" "微弱控盘" 16.99
"600519" "贵州茅台" "600519.sh" "2016-01-14" "微弱控盘" 188.02
"600520" "中发科技" "600520.sh" "2016-01-14" "微弱控盘" 24.39
"600521" "华海药业" "600521.sh" "2016-01-14" "微弱控盘" 24.34
"600522" "中天科技" "600522.sh" "2016-01-14" "微弱控盘" 22.01
"600523" "贵航股份" "600523.sh" "2016-01-14" "微弱控盘" 21.2
"600525" "长园集团" "600525.sh" "2016-01-14" "微弱控盘" 19.6
"600526" "菲达环保" "600526.sh" "2016-01-14" "微弱控盘" 17.54
"600527" "江南高纤" "600527.sh" "2016-01-14" "微弱控盘" 6.83
"600528" "中铁二局" "600528.sh" "2016-01-14" "轻度控盘" 14.1
"600529" "山东药玻" "600529.sh" "2016-01-14" "微弱控盘" 17.84
"600530" "交大昂立" "600530.sh" "2015-08-03" "微弱控盘" 26.27
"600531" "豫光金铅" "600531.sh" "2016-01-14" "微弱控盘" 14.89
"600532" "宏达矿业" "600532.sh" "2016-01-14" "微弱控盘" 17.33
"600533" "栖霞建设" "600533.sh" "2016-01-14" "微弱控盘" 6.67
"600535" "天士力" "600535.sh" "2016-01-14" "微弱控盘" 42.43
"600536" "中国软件" "600536.sh" "2016-01-14" "微弱控盘" 34.63
"600537" "亿晶光电" "600537.sh" "2016-01-14" "微弱控盘" 14.44
"600538" "国发股份" "600538.sh" "2015-11-27" "强烈控盘" 10.72
"600539" "" "600539.sh" NA "" NA
"600540" "新赛股份" "600540.sh" "2016-01-14" "微弱控盘" 8.13
"600543" "莫高股份" "600543.sh" "2016-01-14" "微弱控盘" 11.86
"600545" "新疆城建" "600545.sh" "2016-01-14" "微弱控盘" 11.63
"600546" "山煤国际" "600546.sh" "2016-01-14" "中度控盘" 4.97
"600547" "山东黄金" "600547.sh" "2016-01-14" "轻度控盘" 20.65
"600548" "深高速" "600548.sh" "2016-01-14" "微弱控盘" 8.56
"600549" "厦门钨业" "600549.sh" "2016-01-14" "微弱控盘" 19.85
"600551" "时代出版" "600551.sh" "2016-01-14" "微弱控盘" 22.53
"600555" "九龙山" "600555.sh" "2016-01-14" "微弱控盘" 9.66
"600556" "慧球科技" "600556.sh" "2016-01-12" "轻度控盘" 23.68
"600557" "康缘药业" "600557.sh" "2016-01-14" "微弱控盘" 24.35
"600558" "大西洋" "600558.sh" "2016-01-14" "微弱控盘" 8.23
"600559" "老白干酒" "600559.sh" "2016-01-14" "微弱控盘" 58.8
"600560" "金自天正" "600560.sh" "2016-01-14" "微弱控盘" 18.32
"600561" "江西长运" "600561.sh" "2016-01-14" "微弱控盘" 14.75
"600562" "国睿科技" "600562.sh" "2016-01-14" "微弱控盘" 56.02
"600563" "法拉电子" "600563.sh" "2016-01-14" "微弱控盘" 37.53
"600565" "迪马股份" "600565.sh" "2016-01-14" "微弱控盘" 10.26
"600566" "济川药业" "600566.sh" "2016-01-14" "微弱控盘" 25.53
"600567" "山鹰纸业" "600567.sh" "2016-01-14" "微弱控盘" 3.83
"600568" "中珠控股" "600568.sh" "2016-01-14" "微弱控盘" 22.2
"600569" "安阳钢铁" "600569.sh" "2016-01-14" "轻度控盘" 3.65
"600570" "恒生电子" "600570.sh" "2016-01-14" "微弱控盘" 59.87
"600571" "信雅达" "600571.sh" "2016-01-14" "微弱控盘" 59.41
"600572" "" "600572.sh" NA "" NA
"600573" "惠泉啤酒" "600573.sh" "2016-01-14" "微弱控盘" 14.51
"600575" "皖江物流" "600575.sh" "2016-01-14" "微弱控盘" 6.12
"600576" "万家文化" "600576.sh" "2016-01-14" "微弱控盘" 22.67
"600577" "精达股份" "600577.sh" "2016-01-14" "微弱控盘" 6.14
"600578" "京能电力" "600578.sh" "2015-11-04" "中度控盘" 6.55
"600579" "天华院" "600579.sh" "2016-01-14" "微弱控盘" 14.93
"600581" "" "600581.sh" NA "" NA
"600582" "天地科技" "600582.sh" "2016-01-14" "微弱控盘" 7.42
"600583" "海油工程" "600583.sh" "2016-01-14" "微弱控盘" 10.8
"600585" "海螺水泥" "600585.sh" "2016-01-14" "微弱控盘" 19.5
"600586" "金晶科技" "600586.sh" "2016-01-14" "微弱控盘" 5.92
"600587" "新华医疗" "600587.sh" "2016-01-14" "微弱控盘" 36.8
"600588" "用友网络" "600588.sh" "2016-01-14" "微弱控盘" 30.52
"600589" "广东榕泰" "600589.sh" "2016-01-14" "轻度控盘" 12.23
"600590" "泰豪科技" "600590.sh" "2016-01-14" "微弱控盘" 15.91
"600592" "龙溪股份" "600592.sh" "2016-01-14" "微弱控盘" 14.11
