code,name,market,主力控盘日期,控盘程度,main_cost_value
600237,铜峰电子,600237.sh,2015-09-02,微弱控盘,7.59
600238,海南椰岛,600238.sh,2015-08-26,微弱控盘,13.63
600239,云南城投,600239.sh,2015-09-02,微弱控盘,7.76
600240,华业资本,600240.sh,2015-09-02,微弱控盘,14.09
600241,时代万恒,600241.sh,2015-09-02,微弱控盘,12.74
600242,*ST中昌,600242.sh,2015-08-03,微弱控盘,11.49
600243,青海华鼎,600243.sh,2015-08-25,微弱控盘,11.91
600246,万通地产,600246.sh,2015-09-02,微弱控盘,5.66
600248,延长化建,600248.sh,2015-09-02,微弱控盘,11.36
600249,两面针,600249.sh,2015-09-02,微弱控盘,8.07
600250,南纺股份,600250.sh,2015-09-02,微弱控盘,11.4
600251,冠农股份,600251.sh,2015-09-02,微弱控盘,12.64
600252,中恒集团,600252.sh,2015-09-02,微弱控盘,22.01
600255,鑫科材料,600255.sh,2015-09-02,微弱控盘,6.24
600256,广汇能源,600256.sh,2015-09-02,微弱控盘,8.94
600257,大湖股份,600257.sh,2015-09-02,微弱控盘,10.52
600258,首旅酒店,600258.sh,2015-03-16,强烈控盘,16.76
600259,广晟有色,600259.sh,2015-08-14,微弱控盘,49.22
600260,凯乐科技,600260.sh,2015-09-02,微弱控盘,13.59
600261,阳光照明,600261.sh,2015-09-02,微弱控盘,8.78
600262,北方股份,600262.sh,2015-09-02,轻度控盘,31.91
600266,北京城建,600266.sh,2015-09-02,微弱控盘,17.26
600267,海正药业,600267.sh,2015-09-02,微弱控盘,16.9
600268,国电南自,600268.sh,2015-09-02,微弱控盘,10.9
600269,赣粤高速,600269.sh,2015-09-02,微弱控盘,6.21
600270,外运发展,600270.sh,2015-09-02,微弱控盘,26.41
600271,航天信息,600271.sh,2015-09-02,微弱控盘,58.9
600272,开开实业,600272.sh,2015-09-02,微弱控盘,15.04
600273,嘉化能源,600273.sh,2015-09-02,微弱控盘,10.23
600275,武昌鱼,600275.sh,2015-09-02,轻度控盘,7.85
600276,恒瑞医药,600276.sh,2015-09-02,中度控盘,38.21
600277,亿利能源,600277.sh,2015-05-29,强烈控盘,12.63
600278,东方创业,600278.sh,2015-09-02,微弱控盘,16.53
600279,重庆港九,600279.sh,2015-09-02,微弱控盘,12.58
600280,中央商场,600280.sh,2015-08-14,微弱控盘,13.15
600281,太化股份,600281.sh,2015-09-02,微弱控盘,7.33
600283,钱江水利,600283.sh,2015-09-02,微弱控盘,12.78
600284,浦东建设,600284.sh,2015-09-02,微弱控盘,14.51
600285,羚锐制药,600285.sh,2015-09-02,微弱控盘,11.55
600287,江苏舜天,600287.sh,2015-09-02,微弱控盘,11.91
600288,大恒科技,600288.sh,2015-09-02,微弱控盘,17.48
600289,亿阳信通,600289.sh,2015-08-24,微弱控盘,19.8
600290,华仪电气,600290.sh,2015-09-02,微弱控盘,12.37
600291,西水股份,600291.sh,2015-06-01,强烈控盘,34.48
600292,中电远达,600292.sh,2015-09-02,微弱控盘,20.21
600293,三峡新材,600293.sh,2015-09-02,微弱控盘,9.87
600295,鄂尔多斯,600295.sh,2015-09-02,微弱控盘,10.56
600297,广汇汽车,600297.sh,2015-09-02,中度控盘,19.54
600298,安琪酵母,600298.sh,2015-09-02,微弱控盘,32.74
600300,维维股份,600300.sh,2015-09-02,微弱控盘,7.88
600302,标准股份,600302.sh,2015-09-02,微弱控盘,8.95
600303,曙光股份,600303.sh,2015-09-02,微弱控盘,7.5
600305,恒顺醋业,600305.sh,2015-09-02,微弱控盘,25.3
600307,酒钢宏兴,600307.sh,2015-09-02,微弱控盘,5.26
600308,华泰股份,600308.sh,2015-09-02,微弱控盘,6.2
600309,万华化学,600309.sh,2015-09-02,微弱控盘,22.26
600310,桂东电力,600310.sh,2015-09-02,微弱控盘,32.53
600311,荣华实业,600311.sh,2015-09-02,微弱控盘,6.94
600312,平高电气,600312.sh,2015-06-19,高度控盘,21.63
600313,农发种业,600313.sh,2015-09-02,微弱控盘,15.47
600315,上海家化,600315.sh,2015-09-02,微弱控盘,42.85
600316,洪都航空,600316.sh,2015-09-02,微弱控盘,28.65
600317,营口港,600317.sh,2015-09-02,微弱控盘,5.87
600318,巢东股份,600318.sh,2015-07-29,微弱控盘,24.81
600319,亚星化学,600319.sh,2015-04-30,强烈控盘,8.72
600320,振华重工,600320.sh,2015-09-02,微弱控盘,8.77
600321,国栋建设,600321.sh,2015-09-02,微弱控盘,6.71
600322,天房发展,600322.sh,2015-09-02,微弱控盘,6.06
600323,瀚蓝环境,600323.sh,2015-09-02,微弱控盘,15.64
600325,华发股份,600325.sh,2015-09-02,微弱控盘,15.72
600326,西藏天路,600326.sh,2015-09-02,微弱控盘,13.79
600327,大东方,600327.sh,2015-09-02,微弱控盘,10.58
600328,兰太实业,600328.sh,2015-09-02,微弱控盘,13.54
600329,中新药业,600329.sh,2015-09-02,微弱控盘,22.9
600330,天通股份,600330.sh,2015-09-02,微弱控盘,12.72
600331,宏达股份,600331.sh,2015-09-02,微弱控盘,7.79
600332,白云山,600332.sh,2015-09-02,微弱控盘,33.32
600333,长春燃气,600333.sh,2015-09-02,微弱控盘,9.16
600335,国机汽车,600335.sh,2015-09-02,微弱控盘,24.69
600336,澳柯玛,600336.sh,2015-09-02,微弱控盘,7.08
600337,美克家居,600337.sh,2015-09-02,微弱控盘,15.53
600338,西藏珠峰,600338.sh,2015-09-02,微弱控盘,21.46
600339,天利高新,600339.sh,2015-09-02,轻度控盘,7
600340,华夏幸福,600340.sh,2015-09-02,轻度控盘,25.43
600343,航天动力,600343.sh,2015-09-02,微弱控盘,27.62
600345,长江通信,600345.sh,2015-09-02,微弱控盘,18.04
600346,大橡塑,600346.sh,2015-05-04,强烈控盘,15.21
600348,阳泉煤业,600348.sh,2015-09-02,微弱控盘,8.45
600350,山东高速,600350.sh,2015-09-02,微弱控盘,6.8
600351,亚宝药业,600351.sh,2015-09-02,微弱控盘,13.18
600352,浙江龙盛,600352.sh,2015-09-02,微弱控盘,13.19
600353,旭光股份,600353.sh,2015-09-02,微弱控盘,10.37
600354,敦煌种业,600354.sh,2015-09-02,微弱控盘,9.26
600355,精伦电子,600355.sh,2015-06-26,高度控盘,21.75
600356,恒丰纸业,600356.sh,2015-07-03,微弱控盘,11.87
600358,国旅联合,600358.sh,2015-09-02,微弱控盘,13.31
600359,新农开发,600359.sh,2015-09-02,微弱控盘,12.79
600360,华微电子,600360.sh,2015-09-02,微弱控盘,8.04
600361,华联综超,600361.sh,2015-09-02,微弱控盘,9.25
600362,江西铜业,600362.sh,2015-09-02,微弱控盘,17.98
600363,联创光电,600363.sh,2015-09-02,微弱控盘,14.75
600365,通葡股份,600365.sh,2015-07-01,强烈控盘,25.66
600367,红星发展,600367.sh,2015-09-02,微弱控盘,11.36
600368,五洲交通,600368.sh,2015-09-02,微弱控盘,6.74
600369,西南证券,600369.sh,2015-09-02,微弱控盘,18.79
600370,三房巷,600370.sh,2015-09-02,微弱控盘,10.43
600371,万向德农,600371.sh,2015-09-02,微弱控盘,17.37
600372,中航电子,600372.sh,2015-09-02,微弱控盘,31.34
600373,中文传媒,600373.sh,2015-09-02,微弱控盘,24.56
600375,华菱星马,600375.sh,2015-09-02,微弱控盘,8.41
600376,首开股份,600376.sh,2015-09-02,微弱控盘,15.07
600377,宁沪高速,600377.sh,2015-09-02,微弱控盘,7.03
600378,天科股份,600378.sh,2015-08-20,高度控盘,19.17
600379,宝光股份,600379.sh,2015-09-02,微弱控盘,17.66
600380,健康元,600380.sh,2015-09-02,微弱控盘,14.63
600382,广东明珠,600382.sh,2015-09-02,微弱控盘,13.44
600383,金地集团,600383.sh,2015-09-02,微弱控盘,12.06
600386,北巴传媒,600386.sh,2015-09-02,微弱控盘,14.33
600387,海越股份,600387.sh,2015-09-02,微弱控盘,15.89
600388,龙净环保,600388.sh,2015-09-02,微弱控盘,16.51
600389,江山股份,600389.sh,2015-09-02,微弱控盘,29.61
600390,金瑞科技,600390.sh,2015-09-02,微弱控盘,13.3
600391,成发科技,600391.sh,2015-09-02,微弱控盘,44.75
600392,盛和资源,600392.sh,2015-07-24,微弱控盘,25.52
600393,东华实业,600393.sh,2015-08-24,微弱控盘,10.61
600395,盘江股份,600395.sh,2015-09-02,微弱控盘,11.86
600396,金山股份,600396.sh,2015-09-02,微弱控盘,8.97
600397,安源煤业,600397.sh,2015-09-02,微弱控盘,7.35
600398,海澜之家,600398.sh,2015-09-02,微弱控盘,15.1
600399,抚顺特钢,600399.sh,2015-09-02,微弱控盘,10.9
600400,红豆股份,600400.sh,2015-09-02,高度控盘,13.66
600401,*ST海润,600401.sh,2015-09-02,微弱控盘,3.2
600403,大有能源,600403.sh,2015-09-02,微弱控盘,7.57
600405,动力源,600405.sh,2015-09-02,微弱控盘,11.1
600406,国电南瑞,600406.sh,2015-09-02,微弱控盘,18.22
600408,*ST安泰,600408.sh,2015-04-23,强烈控盘,4.96
600409,三友化工,600409.sh,2015-09-02,微弱控盘,9.45
600410,华胜天成,600410.sh,2015-09-02,微弱控盘,25.57
600415,小商品城,600415.sh,2015-09-02,微弱控盘,11.88
600416,湘电股份,600416.sh,2015-09-02,微弱控盘,19.17
600418,江淮汽车,600418.sh,2015-09-02,微弱控盘,12.78
600419,天润乳业,600419.sh,2015-09-02,微弱控盘,30.66
600420,现代制药,600420.sh,2015-09-02,微弱控盘,36.97
600421,仰帆控股,600421.sh,2015-09-02,微弱控盘,15.39
600422,昆药集团,600422.sh,2015-09-02,微弱控盘,33.18
600423,柳化股份,600423.sh,2015-09-02,微弱控盘,6.88
600425,青松建化,600425.sh,2015-09-02,微弱控盘,7.25
600426,华鲁恒升,600426.sh,2015-09-02,微弱控盘,15.1
600428,中远航运,600428.sh,2015-08-07,轻度控盘,12.57
600429,三元股份,600429.sh,2015-09-02,微弱控盘,10.34
600432,吉恩镍业,600432.sh,2015-08-25,微弱控盘,13.91
600433,冠豪高新,600433.sh,2015-09-02,微弱控盘,13.45
600435,北方导航,600435.sh,2015-09-02,微弱控盘,43.52
600436,片仔癀,600436.sh,2015-09-02,微弱控盘,60.37
600438,通威股份,600438.sh,2015-09-02,微弱控盘,13.37
600439,瑞贝卡,600439.sh,2015-09-02,微弱控盘,6.77
600444,*ST国通,600444.sh,2015-09-02,微弱控盘,20.26
600446,金证股份,600446.sh,2015-07-03,微弱控盘,143.57
600448,华纺股份,600448.sh,2015-08-11,微弱控盘,8.52
600449,宁夏建材,600449.sh,2015-09-02,微弱控盘,11.6
600452,涪陵电力,600452.sh,2015-09-02,微弱控盘,22.62
600455,博通股份,600455.sh,2015-09-02,微弱控盘,45.72
600456,宝钛股份,600456.sh,2015-09-02,微弱控盘,19.39
600458,时代新材,600458.sh,2015-09-02,微弱控盘,22.3
600459,贵研铂业,600459.sh,2015-09-02,微弱控盘,17.53
600460,士兰微,600460.sh,2015-09-02,微弱控盘,8.34
600461,洪城水业,600461.sh,2015-09-02,中度控盘,12.06
600462,石岘纸业,600462.sh,2015-05-19,强烈控盘,9.34
600463,空港股份,600463.sh,2015-09-02,微弱控盘,15.07
600466,蓝光发展,600466.sh,2015-08-17,微弱控盘,10.99
600467,好当家,600467.sh,2015-09-02,微弱控盘,7.74
600468,百利电气,600468.sh,2015-09-02,微弱控盘,18.73
600469,风神股份,600469.sh,2015-09-02,微弱控盘,16.48
600470,六国化工,600470.sh,2015-09-02,微弱控盘,7.92
600475,华光股份,600475.sh,2015-09-02,微弱控盘,16.7
600476,湘邮科技,600476.sh,2015-09-02,微弱控盘,25.44
600477,杭萧钢构,600477.sh,2015-09-02,微弱控盘,10.76
600478,科力远,600478.sh,2015-08-26,微弱控盘,16.25
600479,千金药业,600479.sh,2015-09-02,轻度控盘,16.76
600480,凌云股份,600480.sh,2015-09-02,微弱控盘,18.09
600481,双良节能,600481.sh,2015-09-02,微弱控盘,20.35
600482,风帆股份,600482.sh,2015-05-27,强烈控盘,29.5
600483,福能股份,600483.sh,2015-09-02,微弱控盘,15.6
600485,信威集团,600485.sh,2015-09-02,微弱控盘,36.22
600486,扬农化工,600486.sh,2015-09-02,微弱控盘,28.97
600487,亨通光电,600487.sh,2015-09-02,微弱控盘,33.16
600488,天药股份,600488.sh,2015-09-02,微弱控盘,8.13
600489,中金黄金,600489.sh,2015-09-02,微弱控盘,11.08
600490,鹏欣资源,600490.sh,2015-08-26,微弱控盘,10.07
600491,龙元建设,600491.sh,2015-09-02,微弱控盘,10.37
600493,凤竹纺织,600493.sh,2015-09-02,微弱控盘,13.58
600495,晋西车轴,600495.sh,2015-09-02,轻度控盘,11.13
600496,精工钢构,600496.sh,2015-09-02,微弱控盘,6.65
600497,驰宏锌锗,600497.sh,2015-08-26,微弱控盘,12.26
600498,烽火通信,600498.sh,2015-09-02,微弱控盘,24.9
600499,科达洁能,600499.sh,2015-06-09,强烈控盘,27.88
600500,中化国际,600500.sh,2015-09-02,微弱控盘,14.06
600501,航天晨光,600501.sh,2015-09-02,微弱控盘,23.28
600502,安徽水利,600502.sh,2015-09-02,微弱控盘,14.94
600503,华丽家族,600503.sh,2015-09-02,微弱控盘,12.25
600505,西昌电力,600505.sh,2015-09-02,微弱控盘,10.6
600506,香梨股份,600506.sh,2015-09-02,微弱控盘,17
600507,方大特钢,600507.sh,2015-09-02,微弱控盘,8.39
600508,上海能源,600508.sh,2015-09-02,微弱控盘,11.99
600509,天富能源,600509.sh,2015-09-02,微弱控盘,11.38
600510,黑牡丹,600510.sh,2015-09-02,微弱控盘,13.16
600511,国药股份,600511.sh,2015-09-02,微弱控盘,39.12
600512,腾达建设,600512.sh,2015-09-02,微弱控盘,5.68
600513,联环药业,600513.sh,2015-09-02,微弱控盘,22.05
600515,海岛建设,600515.sh,2015-06-01,强烈控盘,15.65
600516,方大炭素,600516.sh,2015-09-02,微弱控盘,10.47
600517,置信电气,600517.sh,2015-09-02,微弱控盘,13.56
600518,康美药业,600518.sh,2015-09-02,微弱控盘,17.04
600519,贵州茅台,600519.sh,2015-09-02,微弱控盘,181.69
600520,中发科技,600520.sh,2015-09-02,微弱控盘,16.02
600521,华海药业,600521.sh,2015-09-02,微弱控盘,23.81
600522,中天科技,600522.sh,2015-09-02,微弱控盘,22.68
600523,贵航股份,600523.sh,2015-09-02,微弱控盘,23.52
600525,长园集团,600525.sh,2015-07-20,微弱控盘,21.2
600526,菲达环保,600526.sh,2015-09-02,微弱控盘,16.22
600527,江南高纤,600527.sh,2015-09-02,微弱控盘,6.67
600528,中铁二局,600528.sh,2015-09-02,微弱控盘,14.8
600529,山东药玻,600529.sh,2015-07-17,微弱控盘,16.12
600530,交大昂立,600530.sh,2015-08-03,微弱控盘,26.27
600531,豫光金铅,600531.sh,2015-09-02,微弱控盘,14.97
600532,宏达矿业,600532.sh,2015-08-24,轻度控盘,17.55
600533,栖霞建设,600533.sh,2015-07-31,微弱控盘,6.61
600535,天士力,600535.sh,2015-09-02,微弱控盘,44.96
600536,中国软件,600536.sh,2015-09-02,微弱控盘,32.31
600537,亿晶光电,600537.sh,2015-09-02,微弱控盘,14.66
600538,国发股份,600538.sh,2015-09-02,微弱控盘,10.9
600539,*ST狮头,600539.sh,2015-09-02,微弱控盘,10.74
600540,新赛股份,600540.sh,2015-09-02,微弱控盘,11.11
600543,莫高股份,600543.sh,2015-09-02,微弱控盘,11.63
600545,新疆城建,600545.sh,2015-09-02,微弱控盘,13.96
600546,山煤国际,600546.sh,2015-09-02,微弱控盘,6.34
600547,山东黄金,600547.sh,2015-09-02,微弱控盘,21.74
600548,深高速,600548.sh,2015-09-02,微弱控盘,8.58
600549,厦门钨业,600549.sh,2015-09-02,微弱控盘,22.88
600551,时代出版,600551.sh,2015-09-02,微弱控盘,21.02
600555,九龙山,600555.sh,2015-06-01,强烈控盘,13.12
600556,慧球科技,600556.sh,2015-09-02,微弱控盘,13.66
600557,康缘药业,600557.sh,2015-09-02,微弱控盘,25.65
600558,大西洋,600558.sh,2015-09-02,微弱控盘,9.23
600559,老白干酒,600559.sh,2015-09-02,微弱控盘,62.63
600560,金自天正,600560.sh,2015-09-02,微弱控盘,16.33
600561,江西长运,600561.sh,2015-09-02,微弱控盘,14.53
600562,国睿科技,600562.sh,2015-09-02,微弱控盘,47.99
600563,法拉电子,600563.sh,2015-09-02,微弱控盘,32.62
600565,迪马股份,600565.sh,2015-08-24,微弱控盘,11.86
600566,济川药业,600566.sh,2015-09-02,微弱控盘,24.25
600567,山鹰纸业,600567.sh,2015-09-02,微弱控盘,4.75
600568,中珠控股,600568.sh,2015-04-24,强烈控盘,18.33
600569,安阳钢铁,600569.sh,2015-09-02,微弱控盘,4.22
600570,恒生电子,600570.sh,2015-09-02,微弱控盘,62.7
600571,信雅达,600571.sh,2015-09-02,微弱控盘,53.63
600572,康恩贝,600572.sh,2015-09-02,微弱控盘,14.48
600573,惠泉啤酒,600573.sh,2015-09-02,微弱控盘,11.96
600575,皖江物流,600575.sh,2014-09-05,高度控盘,3.86
600576,万好万家,600576.sh,2015-09-02,微弱控盘,28.49
600577,精达股份,600577.sh,2015-09-02,微弱控盘,6.08
600578,京能电力,600578.sh,2015-09-02,微弱控盘,6.91
600579,天华院,600579.sh,2015-09-02,微弱控盘,13.03
600581,八一钢铁,600581.sh,2015-09-02,微弱控盘,9.77
600582,天地科技,600582.sh,2015-09-02,微弱控盘,16.94
600583,海油工程,600583.sh,2015-09-02,微弱控盘,12.34
600585,海螺水泥,600585.sh,2015-09-02,微弱控盘,21.31
600586,金晶科技,600586.sh,2015-09-02,微弱控盘,6.12
600587,新华医疗,600587.sh,2015-09-02,微弱控盘,38.18
600588,用友网络,600588.sh,2015-09-02,微弱控盘,37.63
600589,广东榕泰,600589.sh,2015-09-02,高度控盘,8.43
600590,泰豪科技,600590.sh,2015-07-28,微弱控盘,16.07
600592,龙溪股份,600592.sh,2015-09-02,微弱控盘,13.55
600593,大连圣亚,600593.sh,2015-07-14,微弱控盘,29.88
600594,益佰制药,600594.sh,2015-09-02,微弱控盘,23.06
600595,中孚实业,600595.sh,2015-09-02,微弱控盘,7.35
600596,新安股份,600596.sh,2015-09-02,微弱控盘,10.42
600597,光明乳业,600597.sh,2015-09-02,微弱控盘,18.38
600599,熊猫金控,600599.sh,2015-09-02,微弱控盘,28.92
600600,青岛啤酒,600600.sh,2015-09-02,微弱控盘,41.23
600601,方正科技,600601.sh,2015-09-02,微弱控盘,7.56
600602,仪电电子,600602.sh,2015-09-02,微弱控盘,10.16
600603,大洲兴业,600603.sh,2015-08-21,微弱控盘,13.99
600604,市北高新,600604.sh,2015-09-02,微弱控盘,15.08
600605,汇通能源,600605.sh,2015-09-02,微弱控盘,16.04
600606,绿地控股,600606.sh,2015-09-02,微弱控盘,19.53
600608,*ST沪科,600608.sh,2015-09-02,微弱控盘,9.11
600609,金杯汽车,600609.sh,2015-04-14,强烈控盘,5.27
600611,大众交通,600611.sh,2015-09-02,微弱控盘,12.65
600612,老凤祥,600612.sh,2015-09-02,轻度控盘,41.1
600613,神奇制药,600613.sh,2015-09-02,中度控盘,21.4
600614,鼎立股份,600614.sh,2015-08-25,轻度控盘,27.01
600615,丰华股份,600615.sh,2015-09-02,微弱控盘,18.11
600616,金枫酒业,600616.sh,2015-09-02,微弱控盘,12.16
600617,国新能源,600617.sh,2015-09-02,微弱控盘,19.29
600618,氯碱化工,600618.sh,2015-09-02,微弱控盘,12.72
600619,海立股份,600619.sh,2015-09-02,微弱控盘,11.23
600620,天宸股份,600620.sh,2015-08-28,中度控盘,18.64
600621,华鑫股份,600621.sh,2015-09-02,轻度控盘,14.2
600622,嘉宝集团,600622.sh,2015-09-02,轻度控盘,12.34
600623,双钱股份,600623.sh,2015-09-02,微弱控盘,19.66
600624,复旦复华,600624.sh,2015-09-02,微弱控盘,12.52
600626,申达股份,600626.sh,2015-09-02,微弱控盘,14.53
600628,新世界,600628.sh,2015-09-02,中度控盘,18.74
600629,棱光实业,600629.sh,2015-09-02,微弱控盘,25.81
600630,龙头股份,600630.sh,2015-09-02,中度控盘,16.39
600633,浙报传媒,600633.sh,2015-08-07,微弱控盘,20.23
600634,中技控股,600634.sh,2015-06-05,强烈控盘,27.21
600635,大众公用,600635.sh,2015-09-02,微弱控盘,8.35
600636,三爱富,600636.sh,2015-09-02,微弱控盘,16.1
600637,东方明珠,600637.sh,2015-09-02,微弱控盘,42.38
600638,新黄浦,600638.sh,2015-09-02,微弱控盘,13.9
600639,浦东金桥,600639.sh,2015-09-02,微弱控盘,23.05
600640,号百控股,600640.sh,2015-09-02,微弱控盘,25.16
600641,万业企业,600641.sh,2015-06-11,强烈控盘,9.1
600642,申能股份,600642.sh,2015-09-02,微弱控盘,9.15
600643,爱建股份,600643.sh,2015-06-29,高度控盘,17.58
600644,*ST乐电,600644.sh,2015-09-02,微弱控盘,9.04
600645,中源协和,600645.sh,2015-04-24,强烈控盘,64.86
600647,同达创业,600647.sh,2015-09-02,微弱控盘,24.17
600648,外高桥,600648.sh,2015-09-02,微弱控盘,30.99
600649,城投控股,600649.sh,2015-09-02,轻度控盘,12.07
600650,锦江投资,600650.sh,2015-09-02,轻度控盘,20.6
600651,飞乐音响,600651.sh,2015-09-02,微弱控盘,16.15
600652,游久游戏,600652.sh,2015-06-11,强烈控盘,28.9
600653,申华控股,600653.sh,2015-09-02,微弱控盘,7.03
600654,中安消,600654.sh,2015-06-26,强烈控盘,28.96
600655,豫园商城,600655.sh,2015-09-02,微弱控盘,17.03
600656,*ST博元,600656.sh,NA,,NA
600657,信达地产,600657.sh,2015-09-02,微弱控盘,8.06
600658,电子城,600658.sh,2015-09-02,微弱控盘,12.93
600660,福耀玻璃,600660.sh,2015-09-02,微弱控盘,14.25
600661,新南洋,600661.sh,2015-09-02,微弱控盘,31.43
600662,强生控股,600662.sh,2015-09-02,微弱控盘,12.61
600663,陆家嘴,600663.sh,2015-09-02,微弱控盘,45.22
600664,哈药股份,600664.sh,2015-09-02,微弱控盘,12.99
600665,天地源,600665.sh,2015-09-02,微弱控盘,7.21
600666,奥瑞德,600666.sh,2015-08-21,微弱控盘,32.78
600668,尖峰集团,600668.sh,2015-09-02,微弱控盘,13.06
600671,天目药业,600671.sh,2015-08-28,中度控盘,24.4
600673,东阳光科,600673.sh,2015-09-02,微弱控盘,8.41
600674,川投能源,600674.sh,2015-09-02,微弱控盘,11.64
600675,中华企业,600675.sh,2015-09-02,微弱控盘,8.96
600676,交运股份,600676.sh,2015-09-02,微弱控盘,12.84
600677,航天通信,600677.sh,2015-09-02,微弱控盘,25.26
600678,四川金顶,600678.sh,2015-09-02,微弱控盘,14.21
600679,金山开发,600679.sh,2015-09-02,微弱控盘,16.59
600680,上海普天,600680.sh,2015-09-02,微弱控盘,21.9
600681,万鸿集团,600681.sh,2015-09-02,轻度控盘,11.32
600682,南京新百,600682.sh,2015-06-30,强烈控盘,17.82
600683,京投银泰,600683.sh,2015-09-02,微弱控盘,8.83
600684,珠江实业,600684.sh,2015-09-02,微弱控盘,10.97
600685,中船防务,600685.sh,2015-09-02,微弱控盘,50.87
600686,金龙汽车,600686.sh,2015-09-02,微弱控盘,21.51
600687,刚泰控股,600687.sh,2015-08-26,微弱控盘,36.93
600688,上海石化,600688.sh,2015-09-02,微弱控盘,7.63
600690,青岛海尔,600690.sh,2015-09-02,微弱控盘,12.44
600691,*ST阳化,600691.sh,2015-09-02,微弱控盘,4.08
600692,亚通股份,600692.sh,2015-09-02,微弱控盘,12.4
600693,东百集团,600693.sh,2015-09-02,微弱控盘,9.96
600694,大商股份,600694.sh,2015-09-02,微弱控盘,45
600695,绿庭投资,600695.sh,2015-09-02,微弱控盘,8.76
600696,匹凸匹,600696.sh,2015-08-24,轻度控盘,13.9
600697,欧亚集团,600697.sh,2015-09-02,微弱控盘,28.21
600698,湖南天雁,600698.sh,2015-09-02,微弱控盘,8.58
600699,均胜电子,600699.sh,2015-09-02,微弱控盘,31.01
600701,工大高新,600701.sh,2015-09-02,微弱控盘,16.88
600702,沱牌舍得,600702.sh,2015-09-02,微弱控盘,21.35
600703,三安光电,600703.sh,2015-09-02,微弱控盘,24.66
600704,物产中大,600704.sh,2015-09-02,微弱控盘,19.43
600705,中航资本,600705.sh,2015-09-02,微弱控盘,18.09
600706,曲江文旅,600706.sh,2015-09-02,微弱控盘,18.9
600707,彩虹股份,600707.sh,2015-08-17,微弱控盘,11.96
600708,海博股份,600708.sh,2015-09-02,微弱控盘,11.64
600710,*ST常林,600710.sh,2015-07-16,微弱控盘,7.49
600711,盛屯矿业,600711.sh,2015-09-02,微弱控盘,8.54
600712,南宁百货,600712.sh,2015-09-02,微弱控盘,8.02
600713,南京医药,600713.sh,2015-09-02,微弱控盘,11.32
600714,金瑞矿业,600714.sh,2015-09-02,微弱控盘,12.3
600715,*ST松辽,600715.sh,2015-09-02,微弱控盘,26.82
600716,凤凰股份,600716.sh,2015-09-02,微弱控盘,9.6
600717,天津港,600717.sh,2015-09-02,微弱控盘,14.15
600718,东软集团,600718.sh,2015-09-02,微弱控盘,18.5
600719,大连热电,600719.sh,2015-03-25,强烈控盘,9.72
600720,祁连山,600720.sh,2015-09-02,微弱控盘,9.05
600721,百花村,600721.sh,2015-07-31,微弱控盘,15.72
600722,*ST金化,600722.sh,2015-09-02,微弱控盘,5.41
600723,首商股份,600723.sh,2015-09-02,微弱控盘,10.18
600724,宁波富达,600724.sh,2015-09-02,微弱控盘,8.44
600725,云维股份,600725.sh,2015-09-02,微弱控盘,7.42
600726,华电能源,600726.sh,2015-09-02,微弱控盘,11.16
600727,鲁北化工,600727.sh,2015-09-02,微弱控盘,8.66
600728,佳都科技,600728.sh,2015-09-02,微弱控盘,26.65
600729,重庆百货,600729.sh,2015-07-23,微弱控盘,31
600730,中国高科,600730.sh,2015-09-02,微弱控盘,26.71
600731,湖南海利,600731.sh,2015-09-02,微弱控盘,9.24
600732,*ST新梅,600732.sh,2015-08-21,轻度控盘,7.97
600734,实达集团,600734.sh,2015-05-04,强烈控盘,9.39
600735,新华锦,600735.sh,2015-09-01,微弱控盘,15.84
600736,苏州高新,600736.sh,2015-08-24,轻度控盘,10.15
600737,中粮屯河,600737.sh,2015-09-02,轻度控盘,20.64
600738,兰州民百,600738.sh,2015-09-02,微弱控盘,8.88
600739,辽宁成大,600739.sh,2015-07-07,微弱控盘,23.98
600740,山西焦化,600740.sh,2015-09-02,微弱控盘,7.09
600741,华域汽车,600741.sh,2015-09-02,微弱控盘,17.52
600742,一汽富维,600742.sh,2015-09-02,微弱控盘,25.98
600743,华远地产,600743.sh,2015-09-02,微弱控盘,7.39
600744,华银电力,600744.sh,2015-09-02,微弱控盘,9.51
600745,中茵股份,600745.sh,2015-07-30,微弱控盘,29.7
600746,江苏索普,600746.sh,2015-09-02,微弱控盘,11.05
600747,大连控股,600747.sh,2015-09-02,微弱控盘,6.33
600748,上实发展,600748.sh,2015-09-02,微弱控盘,14.26
600749,西藏旅游,600749.sh,2015-09-02,轻度控盘,21.22
600750,江中药业,600750.sh,2015-09-02,强烈控盘,41.04
600751,天海投资,600751.sh,2015-09-02,微弱控盘,9.49
600753,东方银星,600753.sh,2015-09-02,微弱控盘,27.44
600754,锦江股份,600754.sh,2015-07-07,轻度控盘,27.19
600755,厦门国贸,600755.sh,2015-09-02,微弱控盘,10.06
600756,浪潮软件,600756.sh,2015-09-02,微弱控盘,23.78
600757,长江传媒,600757.sh,2015-09-02,微弱控盘,11.03
600758,红阳能源,600758.sh,2015-09-02,微弱控盘,11.67
600759,洲际油气,600759.sh,2015-09-02,微弱控盘,10.28
600760,中航黑豹,600760.sh,2015-09-02,微弱控盘,17.61
600761,安徽合力,600761.sh,2015-09-02,微弱控盘,15.1
600763,通策医疗,600763.sh,2015-05-22,强烈控盘,66.36
